gene	sample1	sample2	sample1_rpkm	sample2_rpkm	sp1_rpkm/sp2_rpkm	log2(sp1_rpkm/sp2_rpkm)
ppp1r3da	3	12	0.255674484813	1.02220293444	0.250121063243	-1.9993015397419425
rx1	7	28	0.140057562289	0.559959087304	0.250121063243	-1.999301539741942
sele	2	8	0.038673819745	0.15462040359	0.250121063243	-1.9993015397419425
sh2d1ab	1	4	0.0128171286553	0.0512436997072	0.250121063243	-1.999301539741942
si.ch211.176l24.4	2	8	0.0869239074824	0.347527338783	0.250121063243	-1.999301539741942
si.ch211.225k7.5	1	4	0.0313248275507	0.125238663008	0.250121063243	-1.999301539741942
si.ch211.274p24.4	3	12	0.0522056299971	0.208721446008	0.250121063243	-1.999301539741942
si.dkey.183i3.9	2	8	0.167694338794	0.670452686471	0.250121063243	-1.999301539741942
si.dkey.204a24.11	2	8	0.0236735634086	0.0946484198559	0.250121063243	-1.999301539741942
si.dkey.21e2.13.2	2	8	0.231418187536	0.92522470733	0.250121063243	-1.999301539741942
si.dkey.21e2.13	2	8	0.231418187536	0.92522470733	0.250121063243	-1.999301539741942
si.dkey.261i16.5	4	16	0.055495968234	0.221876428616	0.250121063243	-1.999301539741942
si.dkey.61f9.1	3	12	0.123128367175	0.492275083027	0.250121063243	-1.9993015397419425
si.dkey.61p9.11	1	4	0.0122314052609	0.0489019401337	0.250121063243	-1.9993015397419425
si.dkey.79i2.4	6	24	0.0330536872877	0.132150754755	0.250121063243	-1.9993015397419425
si.rp71.81e14.2	1	4	0.0610974093819	0.244271348401	0.250121063243	-1.999301539741942
sult1st5	4	16	0.127099131304	0.50815045185	0.250121063243	-1.999301539741942
taar10a	2	8	0.175316808739	0.700927808583	0.250121063243	-1.999301539741942
LOC108182400	73	288	3.45525267419	13.6250837958	0.253594966899	-1.9794019823042373
myo1hb	15	59	0.0942571362885	0.370565288726	0.254360403298	-1.9750539934952647
gadd45aa	59	232	2.27269846146	8.93238705924	0.254433495368	-1.9746394855076732
si.ch211.197g15.6	14	55	0.142899199741	0.561117990212	0.254668718938	-1.9733063312089978
si.cabz01033205.3	27	106	0.287206646719	1.12700626432	0.254840328587	-1.972334492141673
zgc.92137	10	39	0.350715369313	1.36712790457	0.256534423839	-1.962775663716828
si.dkey.65b12.6	33	128	0.241388840821	0.935842925134	0.257937346469	-1.9549074203834889
tlr18	16	62	0.168776237754	0.653691369309	0.258189484638	-1.9534978501288172
gnaq	15	58	0.183441246217	0.708962834681	0.258745927493	-1.9503919392609959
angptl5	14	54	0.304233676188	1.17290476839	0.259384806326	-1.9468341198478067
slc5a3b	231	887	3.67775622973	14.1151117964	0.260554523604	-1.9403427926269488
aqp10b	6	23	0.125999013177	0.482762438035	0.260995892079	-1.9379009950777988
LOC110438425	6	23	0.116953600025	0.448105137183	0.260995892079	-1.9379009950777988
si.ch1073.44g3.1	6	23	0.502243144902	1.92433352457	0.260995892079	-1.9379009950777988
slc10a4	18	69	0.261023117147	1.00010431225	0.260995892079	-1.9379009950777988
si.dkey.72l14.3	11	42	0.216123307325	0.824798671307	0.262031590064	-1.932187343883405
LOC101886143	51	194	4.55012628518	17.2999459659	0.263013901554	-1.9267890399575744
LOC100149773	5	19	0.0899436868562	0.341620579273	0.263285329729	-1.9253009582981653
LOC797378	5	19	0.208513753671	0.791968750729	0.263285329729	-1.9253009582981653
foxp3a	19	72	0.19220004143	0.727984470461	0.264016677867	-1.9212990277406692
si.rp71.17i16.4	9	34	0.108130702643	0.408296046965	0.264834066963	-1.9168393795499694
zgc.152863	21	79	0.291730537483	1.09693130591	0.265951510283	-1.9107648651402849
hmx4.2	4	15	0.394032277402	1.47690584421	0.266795800792	-1.9061921353504607
LOC101884685	4	15	0.202656546848	0.759594214926	0.266795800792	-1.9061921353504607
map3k9	4	15	0.0228153832699	0.0855162757514	0.266795800792	-1.9061921353504607
zgc.110340	68	255	10.1475038582	38.0347210416	0.266795800792	-1.9061921353504607
fli1b	11	41	0.0572242794702	0.213187259643	0.268422604456	-1.8974219257227287
LOC100333939	18	67	0.333119192196	1.23934350407	0.268786814231	-1.8954657287574026
si.dkey.225f23.3	7	26	0.0575541269903	0.213669001829	0.269361145031	-1.8923863358254303
si.dkey.26i13.8	14	52	0.0953545622176	0.354002661396	0.269361145031	-1.8923863358254303
zmp.0000001069	7	26	0.319560774898	1.18636552002	0.269361145031	-1.8923863358254303
nmnat2	10	37	0.103889648386	0.384205646303	0.270401149452	-1.8868268104835297
slc38a8b	22	81	0.365303022603	1.34432831551	0.27173646377	-1.8797199239892695
crygm4	3	11	0.445914491793	1.63422842327	0.272859341719	-1.8737706576580833
faslg	3	11	0.0983577736911	0.360470611236	0.272859341719	-1.8737706576580835
LOC100005323	3	11	0.133038167952	0.487570508358	0.272859341719	-1.8737706576580835
LOC100331538	3	11	0.0887095470208	0.325110903155	0.272859341719	-1.8737706576580835
pvalb4	3	11	0.0467487274106	0.171329033912	0.272859341719	-1.8737706576580833
si.ch211.127b16.6	3	11	0.0823928182755	0.301960774941	0.272859341719	-1.8737706576580833
taar19e	3	11	0.372638699996	1.36568056511	0.272859341719	-1.8737706576580833
bag3	298	1087	3.74640225037	13.6589535513	0.274281791523	-1.8662692443070896
eef1a2	22	80	0.11843814043	0.430475687888	0.275133169567	-1.8617980159920076
gpr55a	55	198	0.589049498356	2.11955179483	0.277912292492	-1.8472984462968922
gstk4	20	72	0.213122445308	0.766869444301	0.277912292492	-1.8472984462968922
LOC100149117	10	36	1.11588888649	4.0152555919	0.277912292492	-1.8472984462968924
LOC100331291	5	18	0.0249455757709	0.089760605935	0.277912292492	-1.8472984462968922
rgs2	30	108	2.04284955045	7.3506987839	0.277912292492	-1.8472984462968922
ptchd1	17	61	0.159923137728	0.573564097023	0.278823480336	-1.8425760360544894
rundc3aa	19	68	0.142480413583	0.509683085697	0.279547070683	-1.8388368675486961
tnfrsf18	19	68	0.303591949869	1.08601370469	0.279547070683	-1.8388368675486961
crispld1a	7	25	0.0335677363328	0.119826746159	0.280135590832	-1.8358028074590629
LOC103911664	7	25	0.101655990856	0.362881383812	0.280135590832	-1.8358028074590629
LOC103911956	7	25	0.229052154294	0.81764745998	0.280135590832	-1.8358028074590629
si.ch211.233m11.1	7	25	0.0546193979297	0.194974861164	0.280135590832	-1.8358028074590629
zgc.136826	851	3008	15.0016372244	53.0000980831	0.283049235132	-1.820875069733617
LOC108190369	17	60	1.4562477063	5.13721007771	0.283470538342	-1.8187292941001212
si.ch211.152f23.5	31	109	1.05285086449	3.7001676741	0.284541393047	-1.8132895541319933
si.dkeyp.111e5.4	78	274	1.99437397723	7.0024868424	0.284809385882	-1.8119314038402208
csnk1e	42	147	0.490277550809	1.71514086577	0.285852643706	-1.8066564617995464
faxcb	8	28	0.0586239867095	0.205084640637	0.285852643706	-1.8066564617995464
hsd17b8	6	21	0.155074043194	0.542496445664	0.285852643706	-1.8066564617995462
LOC100004867	4	14	0.23439317787	0.819979045257	0.285852643706	-1.8066564617995462
LOC100149161	2	7	0.168445489248	0.589273854752	0.285852643706	-1.8066564617995462
LOC100329836	2	7	0.0270348349925	0.0945761237048	0.285852643706	-1.8066564617995462
LOC100534789	8	28	0.110037909216	0.384946270881	0.285852643706	-1.8066564617995464
LOC101883005	22	77	0.708170357749	2.47739656547	0.285852643706	-1.8066564617995462
LOC101883296	4	14	0.0631361267149	0.220869486797	0.285852643706	-1.8066564617995462
LOC110439494	2	7	0.212160538644	0.7422024715	0.285852643706	-1.8066564617995464
LOC110439891	4	14	0.0688744605761	0.2409439342	0.285852643706	-1.8066564617995462
LOC793449	2	7	0.0654577118791	0.228991101956	0.285852643706	-1.8066564617995462
myhz1.1	8	28	0.114530748566	0.400663597445	0.285852643706	-1.8066564617995462
or125.2	2	7	0.327003960648	1.14395989629	0.285852643706	-1.8066564617995464
ppm1nb	2	7	0.0643378194603	0.22507337566	0.285852643706	-1.8066564617995464
sgms2	6	21	0.0660420702027	0.231035366147	0.285852643706	-1.8066564617995462
si.ch211.108c6.2	4	14	0.249870136044	0.87412217989	0.285852643706	-1.8066564617995462
si.ch211.287a12.9	4	14	0.202247827762	0.707524776193	0.285852643706	-1.8066564617995462
th	6	21	0.0471074132987	0.164796143523	0.285852643706	-1.8066564617995462
zgc.136302	4	14	0.0930684126207	0.325581780228	0.285852643706	-1.8066564617995462
LOC100334281	41	143	0.411152979855	1.43332727577	0.286852128474	-1.801620871902248
syt1b	19	66	0.314447641772	1.09176311873	0.288018194037	-1.7957681456568104
si.ch211.132b12.8	28	97	0.421729349469	1.46028381389	0.288799578177	-1.7918594598714659
si.rp71.39b20.4	11	38	0.163858193789	0.565781597124	0.289613862702	-1.7877974345482304
gldn	9	31	0.103107113259	0.354974825832	0.290463170217	-1.783572848686505
cd5	25	86	0.405974905264	1.39587771618	0.290838445631	-1.7817101046693156
LOC100537178	149	511	2.23213339935	7.65146366247	0.291726328166	-1.777312500217402
itgae.1	7	24	0.0623824132524	0.213779036589	0.291807907117	-1.7769091184054944
prph2a	14	48	0.432690673223	1.48279283279	0.291807907117	-1.7769091184054941
si.dkey.190g11.3	7	24	0.179838215762	0.616289728196	0.291807907117	-1.7769091184054944
LOC100331876	12	41	0.117295591837	0.400565963518	0.292824659406	-1.7718910436388695
si.ch211.284e13.9	12	41	0.497673521582	1.69956151436	0.292824659406	-1.77189104363887
LOC101882374	17	58	0.542348032295	1.84946826439	0.293245384492	-1.769819693619175
ms4a17a.4	5	17	0.076691048179	0.260623356174	0.294260074403	-1.7648362861049196
si.dkey.7e14.3	5	17	0.173297029837	0.588924712903	0.294260074403	-1.7648362861049194
sycp2l	10	34	0.110223361837	0.374578039715	0.294260074403	-1.7648362861049194
foxo3b	1437	4885	4.70385302522	15.9827418882	0.294308264385	-1.7646000401403534
gc3	74	251	0.290981722708	0.986500829984	0.29496348494	-1.7613917280637643
cdkn1a	217	736	6.00911917377	20.3712951025	0.294979732194	-1.7613122633544755
LOC110439318	8	27	0.16701937199	0.563417543846	0.296439778658	-1.7541890419054107
mrc1b	8	27	0.0479986667938	0.161917091596	0.296439778658	-1.7541890419054107
si.dkey.183p4.10	8	27	0.144880155934	0.488733855455	0.296439778658	-1.7541890419054107
sncgb	38	128	0.242286759585	0.815728802664	0.297018762601	-1.7513740262983566
si.dkey.27h10.2.2	25	84	0.0985442086805	0.330948278479	0.297763170527	-1.747762772745978
sgk2b	40	134	0.898040727751	3.00698029882	0.298652015812	-1.7434626353123523
slc16a9a	49	164	0.495873874665	1.65885619284	0.298925173144	-1.7421437002448177
cxcl11.1	3	10	0.326294624508	1.08712230615	0.300145275891	-1.7362671339081481
kcnj1a.5	3	10	0.203272732295	0.67724781505	0.300145275891	-1.7362671339081481
LOC100005337	6	20	0.148981665796	0.496365186336	0.300145275891	-1.7362671339081484
LOC100006839	12	40	0.279291638988	0.930521522148	0.300145275891	-1.7362671339081484
LOC100148066	3	10	0.513385057673	1.71045523255	0.300145275891	-1.7362671339081484
LOC108191752	3	10	0.102981621564	0.343105921819	0.300145275891	-1.7362671339081484
LOC110438860	3	10	0.0620722786375	0.206807448337	0.300145275891	-1.7362671339081484
prrx1b	3	10	0.0471837584374	0.157203068738	0.300145275891	-1.7362671339081484
si.ch211.57m13.9	3	10	0.156689397811	0.522045190768	0.300145275891	-1.7362671339081484
si.ch73.111e15.1	6	20	0.138488711277	0.461405600556	0.300145275891	-1.7362671339081488
si.dkey.1c7.3	3	10	0.0619870145185	0.206523372172	0.300145275891	-1.7362671339081484
sinup	3	10	0.274158849146	0.913420503895	0.300145275891	-1.7362671339081484
spaca6	3	10	0.035213848279	0.117322680407	0.300145275891	-1.7362671339081484
vip	6	20	0.249042751487	0.829740700558	0.300145275891	-1.7362671339081484
zgc.153441	6	20	0.10946403049	0.364703492883	0.300145275891	-1.7362671339081484
sgut1	1445	4813	5.1875783447	17.2704011673	0.30037393425	-1.7351684703187735
slc5a11	37	123	0.278405653056	0.925062720112	0.300958677723	-1.7323626794522327
wbp2	98	325	0.831247239542	2.75535298612	0.301684482434	-1.7288876035425509
LOC101885315	19	63	0.590498887617	1.95702230192	0.301733346134	-1.7286539497982731
si.ch211.28p3.4	16	53	0.565362732058	1.87185759734	0.302032982029	-1.7272219943051415
socs4	10	33	0.370132435773	1.22084583983	0.303177046355	-1.7217675642130335
foxf2b	7	23	0.357660581959	1.17460167923	0.304495207426	-1.715508573741351
LOC108191640	35	115	0.863784046996	2.83677386681	0.304495207426	-1.715508573741351
muc13b	28	92	0.260615742414	0.855894398526	0.304495207426	-1.7155085737413511
si.dkey.6a5.3	43	141	1.88300970644	6.17153161767	0.305112218991	-1.7125881374386378
trim69	22	72	0.210554182208	0.688752883868	0.305703521741	-1.7097949225469573
fam46ba	671	2194	10.4119086542	34.0278253333	0.305982194049	-1.7084803939449515
si.dkey.27h10.2	15	49	0.070508025639	0.230214734918	0.306270689685	-1.707120788248632
vwa5b2	148	483	0.577764705724	1.88463028694	0.306566603395	-1.7057275529487659
LOC100329676	36	117	2.5304605553	8.22001623743	0.307841308607	-1.6997412578830344
LOC103910779	4	13	0.11909882969	0.38688384684	0.307841308607	-1.6997412578830342
LOC110438756	8	26	0.732871239456	2.38067867751	0.307841308607	-1.6997412578830342
LOC110438843	8	26	0.143003514579	0.464536469218	0.307841308607	-1.6997412578830342
si.ch211.165b19.5	8	26	0.363667142698	1.18134614339	0.307841308607	-1.6997412578830342
si.ch211.181l5.2	8	26	0.234256292619	0.760964451717	0.307841308607	-1.6997412578830344
si.ch211.229n2.6	4	13	0.0738266610544	0.23982051463	0.307841308607	-1.6997412578830342
si.ch211.286b5.2	4	13	0.0782529961755	0.254199140881	0.307841308607	-1.6997412578830342
si.dkey.182g1.6	8	26	0.116787128803	0.379374455403	0.307841308607	-1.6997412578830342
zgc.163022	38	123	0.295738267391	0.956794745331	0.30909269604	-1.6938885316375965
tnni2a.1	22	71	0.228541442111	0.737208567736	0.310009205146	-1.689617040609327
rsrp1	4115	13264	89.7340964209	289.102541922	0.310388472631	-1.6878531159287047
LOC108182399	41	132	3.04708236059	9.80537053963	0.310756472514	-1.686143654482312
prf1.1	14	45	0.172417349482	0.553930380903	0.311261767591	-1.6837997140140128
tmtops3a	38	122	0.416468432214	1.33643568837	0.311626242729	-1.682111363861243
si.ch211.150j10.4	84	269	0.421040754397	1.34768027388	0.312418874534	-1.6784464795198062
LOC100534961	5	16	0.571511481376	1.82795154944	0.312651329054	-1.6773734448545798
nwd1	132	422	0.603186113694	1.9274343613	0.312947681024	-1.676006609090674
sh2d4bb	11	35	0.137691606964	0.437897605304	0.314437908077	-1.6691529380496113
si.ch211.93g23.2	11	35	0.260327256275	0.827913077869	0.314437908077	-1.6691529380496113
guca1c	17	54	0.168157491436	0.533888788506	0.314967264824	-1.6667262006550718
LOC101886459	17	54	0.539715274857	1.71355990013	0.314967264824	-1.6667262006550714
gzm3	6	19	0.429367712364	1.35900631964	0.315942395675	-1.6622665524643716
si.ch211.10a23.2	6	19	0.157537254563	0.498626511412	0.315942395675	-1.6622665524643716
lbx1b	13	41	0.98811707159	3.11486084517	0.317226714357	-1.6564138262189338
nptx2b	13	41	0.254985485028	0.803795750761	0.317226714357	-1.6564138262189338
tp53inp1	182	574	3.00942855727	9.48668072729	0.317226714357	-1.656413826218934
scn1ba	224	706	1.31061060738	4.1287644229	0.31743409726	-1.6554709909555183
hhatla	30	94	0.31676643668	0.992054429627	0.319303484991	-1.6469997958110612
LOC101885065	129	404	2.01520563141	6.308131897	0.319461556023	-1.646285767070483
vsx2	47	147	0.972867156904	3.04132450755	0.319882720338	-1.644385032900669
mkxa	181	566	0.574177522535	1.7946252996	0.319942844148	-1.6441138954906191
fbxl22	32	100	0.54402105569	1.69924293559	0.320154960951	-1.6431577295166666
LOC110437761	8	25	0.968121138525	3.02391421844	0.320154960951	-1.643157729516667
nr1h4	8	25	0.0535857227228	0.167374331991	0.320154960951	-1.643157729516667
rnf135.2	8	25	0.671900935336	2.09867413374	0.320154960951	-1.6431577295166666
si.ch211.197g15.8	8	25	0.167624261762	0.523572276574	0.320154960951	-1.643157729516667
bmb	460	1435	3.94268023209	12.2934949539	0.320712722207	-1.6406465103606171
si.ch211.132b12.2	9	28	0.125235559397	0.389433156184	0.321584224169	-1.6367314603572343
tat	9	28	0.0806695505354	0.250850459918	0.321584224169	-1.6367314603572338
tmem119a	10	31	0.131867995002	0.408592922168	0.322736855797	-1.631569755241455
LOC103909877	22	68	0.738513742861	2.28157398259	0.323686081844	-1.6273327623549845
si.dkey.19a16.12	22	68	0.229253902443	0.70825999418	0.323686081844	-1.6273327623549845
slc9a5	47	145	0.216030850981	0.666155569469	0.324294895791	-1.6246217780792391
LOC100001051	106	327	0.432234897157	1.33275848859	0.324315996376	-1.6245279106768256
LOC100147904	120	370	0.437145660849	1.34721339553	0.324481379342	-1.6237924046497358
LOC572462.2	12	37	0.622649831935	1.91890774502	0.324481379342	-1.6237924046497358
eva1c	122	376	1.96230349354	6.04482780345	0.324625209741	-1.6231530538566932
upf3a	25	77	0.236646249289	0.728517660969	0.324832549666	-1.622231890662119
nfil3.6	67	206	1.68223369507	5.16973745249	0.325400218199	-1.6197128764673883
clu	56	172	0.634500001981	1.94787816887	0.325739059107	-1.618211372386436
LOC100538302	15	46	0.725273972509	2.22309697438	0.326244865099	-1.6159729001904366
herc4	3041	9320	7.70062894166	23.589320549	0.326445559365	-1.6150856782527871
klhl35	33	101	0.415599474434	1.27137060525	0.326890894535	-1.6131189031352833
LOC101882365	17	52	0.594276312403	1.81690652497	0.327081390394	-1.612278416632695
si.ch211.239j9.1	17	52	1.19829942468	3.66361236033	0.327081390394	-1.6122784166326949
si.ch73.299h12.6	1124	3426	17.2278508064	52.485808558	0.328238266299	-1.6071846556050151
c3a.2	25	76	0.101441707735	0.308233528513	0.329106662162	-1.6033728634108029
si.rp71.80o10.4	33	100	1.13176473384	3.42793011722	0.330159803481	-1.5987636101582134
hax1	333	1007	8.31101156332	25.1205339382	0.330845338867	-1.5957711406774648
abraa	4	12	0.092283326318	0.276715978419	0.33349475099	-1.5842640404630985
bmp15	8	24	0.271397062514	0.813797103876	0.33349475099	-1.5842640404630985
cabz01093075.1	2	6	0.0490532600353	0.147088552038	0.33349475099	-1.5842640404630985
caspb	6	18	0.0653487025841	0.195951217793	0.33349475099	-1.5842640404630988
cfhl1	3	9	0.0332399429651	0.0996715626451	0.33349475099	-1.5842640404630985
chrng	1	3	0.0092544494831	0.0277499104727	0.33349475099	-1.5842640404630985
cx28.1	2	6	0.08644932293	0.259222439554	0.33349475099	-1.5842640404630985
dio2	4	12	0.178542221838	0.535367412253	0.33349475099	-1.5842640404630985
fstl3	2	6	0.0353185775765	0.105904448186	0.33349475099	-1.5842640404630985
gls2b	2	6	0.0232311694051	0.0696597752623	0.33349475099	-1.5842640404630985
glt8d2	2	6	0.0360205512209	0.108009349814	0.33349475099	-1.5842640404630985
gpr132a	2	6	0.157180587146	0.471313526461	0.33349475099	-1.5842640404630985
gpr185a	3	9	0.121015142316	0.362869706213	0.33349475099	-1.5842640404630985
hapln4	12	36	0.209549786717	0.628345082178	0.33349475099	-1.5842640404630985
ighv4.2	1	3	0.071561285394	0.214579945206	0.33349475099	-1.5842640404630985
il10	3	9	0.312727280454	0.937727743915	0.33349475099	-1.5842640404630985
itln3	2	6	0.0417548429974	0.125203898632	0.33349475099	-1.5842640404630983
ky.2	4	12	0.0429838039429	0.128888996949	0.33349475099	-1.5842640404630985
lamp3	1	3	0.0154437188807	0.0463087315014	0.33349475099	-1.5842640404630985
LOC100001344	2	6	0.0186500306117	0.0559230109507	0.33349475099	-1.5842640404630983
LOC100150834	2	6	0.0356154426183	0.106794612247	0.33349475099	-1.5842640404630988
LOC100329786	11	33	0.0561237379038	0.168289718915	0.33349475099	-1.5842640404630985
LOC100333863	2	6	0.224845772643	0.674210829332	0.33349475099	-1.5842640404630985
